Actual,Predicted,AbsDiff
39.501000000000005,40.142365305401924,0.6413653054019193
39.881000000000014,41.044092965622575,1.1630929656225604
37.981999999999985,38.14264726560977,0.16064726560978215
66.44,62.03590757726191,4.404092422738088
38.18500000000002,38.17684599695841,0.00815400304160363
45.73800000000001,43.84258359601356,1.8954164039864452
59.59899999999999,57.557858141420496,2.0411418585794934
44.23300000000001,41.93138116149602,2.301618838503991
35.869,38.59276167907635,2.723761679076347
38.956999999999994,38.4350464186407,0.5219535813592913
41.025999999999996,39.63654073636184,1.3894592636381589
37.463999999999984,38.221452120007605,0.7574521200076205
45.5,43.63388689347484,1.8661131065251624
41.44899999999999,40.58954538327747,0.8594546167225232
39.339999999999996,39.36753182674714,0.027531826747143384
39.478000000000016,39.98475559660624,0.5067555966062258
34.92800000000001,36.2273283171336,1.299328317133586
41.839000000000006,40.782852656709295,1.0561473432907107
38.89199999999998,39.28556042315036,0.393560423150376
46.10799999999998,44.475112353667576,1.6328876463324065
40.414999999999985,40.206730695452556,0.20826930454742865
40.98300000000002,40.96478146335291,0.018218536647111705
40.119999999999976,39.920432427211594,0.1995675727883821
36.36199999999998,36.08947787533936,0.2725221246606182
40.27099999999999,40.06989354940198,0.20110645059800447
41.361,40.494675569276964,0.8663244307230329
40.31099999999998,39.52919471851747,0.7818052814825052
38.86099999999999,38.77861700672665,0.08238299327334175
33.75699999999998,35.6914426410315,1.9344426410315236
37.91199999999999,39.03371421019396,1.1217142101939714
33.88300000000001,38.54731114290743,4.664311142907422
37.722999999999985,37.6187100351517,0.10428996484828446
55.92199999999998,51.872551268315846,4.049448731684137
46.065000000000005,44.76103063600466,1.3039693639953427
51.631000000000014,49.34192958982794,2.289070410172073
38.741000000000014,38.968061090135755,0.2270610901357415
44.222000000000016,44.31938146406328,0.09738146406326109
43.094,44.65501456882385,1.5610145688238504
40.373999999999995,40.661383829437625,0.28738382943762986
36.952,39.44616779852104,2.4941677985210404
59.49900000000001,56.61887075229221,2.8801292477077993
61.615000000000016,57.19404274878927,4.420957251210744
39.032,38.45022474446766,0.5817752555323352
36.971000000000004,36.98949559899258,0.018495598992579687
67.02000000000001,62.186761981099835,4.833238018900175
38.69899999999999,39.3309054076793,0.6319054076793122
37.45800000000001,38.088098178075875,0.6300981780758619
44.37199999999999,42.323188849045955,2.0488111509540374
44.893000000000015,44.87646190947034,0.01653809052967148
39.92599999999999,40.010531307085685,0.08453130708569745
68.03,62.70432389250402,5.32567610749598
38.35599999999998,39.108909198504996,0.7529091985050158
45.85200000000001,44.62018252763542,1.2318174723645896
37.215000000000025,37.54362059848063,0.32862059848060454
40.095,39.40401047351904,0.690989526480962
41.64299999999998,44.32071141472684,2.6777114147268577
39.80600000000001,40.483655978064625,0.6776559780646139
36.64699999999999,39.1495676902195,2.5025676902195073
39.323999999999984,39.18879067963048,0.13520932036950484
35.500999999999976,35.13691654531158,0.364083454688398
36.804000000000016,38.01245987287699,1.208459872876972
36.30299999999999,36.152851079974326,0.15014892002566427
33.57,38.008153365966415,4.438153365966414
40.172999999999995,40.291214228080506,0.11821422808051096
44.25300000000001,44.31051512630622,0.057515126306213915
40.058,39.57890954094097,0.47909045905903014
48.940000000000005,46.92386818019866,2.0161318198013447
54.596999999999994,50.98443976965067,3.612560230349324
40.75400000000001,40.162019020763395,0.5919809792366166
